v	vb
n	nn
?	xx
pron	pn
dempron	pn
conj	kn
adv	ab
cop	vb
part	pp
qw	pn
a-infl	jj
perspron	pn
loc16	xx
loc	xx
V	vb
prep	pp
N	nn
***	xx
Pro	pn
posspron	pn
num	rg
loc17	xx
Ind	xx
vt	vb
Vt	vb
Vi	vb
vi	vb
tm	xx
sp	xx
punct	xx
propn	nn
Pron	pn
perspr	pn
num-infl	rg
None	xx
Inv	xx
ind	xx
DemP	pn
Con	xx
A-infl	jj
adj	jj
*	xx
/	xx
